,id,host_since,city_y,property_type,log_price,review_scores_rating
15251,2178429,2012-01-05,Los Angeles,Apartment,4.553876891600541,93.0
19849,6179500,2012-01-05,Los Angeles,Apartment,4.543294782270004,98.0
12355,18546459,2012-01-05,Altadena,House,4.007333185232471,96.0
5193,16299640,2012-01-06,Los Angeles,Apartment,4.553876891600541,95.0
21424,17488198,2012-01-06,Los Angeles,Apartment,4.787491742782046,97.0
19354,18349174,2012-01-06,Glendale,House,4.23410650459726,100.0
10404,20156831,2012-01-07,San Dimas,House,3.8918202981106265,95.0
7035,16133127,2012-01-08,Malibu,Guesthouse,5.5683445037610975,100.0
21938,4828640,2012-01-08,Long Beach,Apartment,4.709530201312334,88.0
11786,18007534,2012-01-08,Malibu,Apartment,5.855071922202427,100.0
11220,6215456,2012-01-08,Long Beach,Apartment,4.48863636973214,97.0
12777,7972462,2012-01-08,Long Beach,Townhouse,4.3694478524670215,97.0
14445,12864707,2012-01-09,Los Angeles,House,4.897839799950911,98.0
13603,20444584,2012-01-09,Los Angeles,House,5.135798437050261,98.0
19073,5558358,2012-01-09,Playa Del Rey,Apartment,4.4067192472642525,95.0
10148,15411277,2012-01-09,Los Angeles,Loft,3.688879454113936,100.0
4751,9277581,2012-01-09,Los Angeles,Apartment,4.23410650459726,88.0
10761,6089016,2012-01-09,Los Angeles,House,4.820281565605037,98.0
209,14685766,2012-01-09,Los Angeles,Apartment,4.605170185988092,100.0
18709,854589,2012-01-10,Los Angeles,Apartment,4.007333185232471,98.0
18810,589372,2012-01-11,Los Angeles,Guesthouse,4.787491742782046,96.0
3224,19071982,2012-01-12,Los Angeles,Apartment,5.043425116919247,100.0
10080,15362363,2012-01-12,Los Angeles,Apartment,4.127134385045092,100.0
17834,3689473,2012-01-12,Los Angeles,House,5.910796644040527,98.0
9066,19663541,2012-01-13,West Hollywood,Apartment,4.174387269895637,98.0
8937,1728339,2012-01-13,Los Angeles,Apartment,4.0943445622220995,98.0
12421,2022728,2012-01-13,Los Angeles,Apartment,4.584967478670572,98.0
16106,20216401,2012-01-14,Los Angeles,House,4.8283137373023015,95.0
10159,13019175,2012-01-15,San Pedro,House,4.59511985013459,86.0
8170,4699898,2012-01-15,Venice,House,4.8283137373023015,100.0
760,4724943,2012-01-15,Los Angeles,House,5.6167710976665735,100.0
5386,4815028,2012-01-15,Santa Monica,Apartment,5.010635294096256,90.0
17285,13986108,2012-01-15,Venice,House,4.653960350157523,50.0
7808,12246823,2012-01-16,North Hollywood,House,5.521460917862246,93.0
19690,6227307,2012-01-16,Los Angeles,Apartment,5.416100402204419,99.0
19677,7382396,2012-01-16,Woodland Hills,Loft,5.298317366548036,80.0
20983,17652968,2012-01-17,Long Beach,Apartment,4.127134385045092,93.0
444,3375448,2012-01-17,Los Angeles,Guesthouse,4.787491742782046,99.0
7386,9296089,2012-01-17,Los Angeles,House,4.934473933130692,93.0
6014,20123290,2012-01-18,Santa Monica,House,4.584967478670572,100.0
5160,10527486,2012-01-19,Carson,Apartment,4.0943445622220995,94.0
20354,18615630,2012-01-20,Los Angeles,House,4.941642422609304,85.0
18124,15273223,2012-01-20,Santa Monica,House,4.59511985013459,96.0
20315,15760390,2012-01-20,Los Angeles,Apartment,4.74493212836325,98.0
21869,4939779,2012-01-20,Marina Del Rey,House,4.174387269895637,97.0
21800,5569049,2012-01-22,Los Angeles,House,5.220355825078324,95.0
7075,19711028,2012-01-22,Los Angeles,Camper/RV,4.605170185988092,99.0
15538,7961104,2012-01-22,Santa Monica,Bungalow,5.293304824724492,97.0
3799,318021,2012-01-22,West Hollywood,House,5.703782474656202,97.0
4933,21227196,2012-01-22,Santa Monica,Townhouse,4.31748811353631,99.0
19514,6272432,2012-01-22,Los Angeles,Loft,5.298317366548036,90.0
19744,1810751,2012-01-22,Santa Monica,Apartment,5.703782474656202,100.0
19834,4880542,2012-01-23,Los Angeles,Apartment,4.653960350157523,83.0
1534,16096687,2012-01-23,Hermosa Beach,House,5.293304824724492,94.0
19066,936001,2012-01-23,Los Angeles,Apartment,4.442651256490317,80.0
4092,17876410,2012-01-23,Los Angeles,Apartment,4.68213122712422,100.0
827,3951363,2012-01-23,Los Angeles,Apartment,4.653960350157523,85.0
6816,15885180,2012-01-24,Venice,House,4.4188406077965965,93.0
7904,5660151,2012-01-24,Los Angeles,Apartment,5.857933154483459,98.0
3767,13514679,2012-01-24,Venice,House,4.4188406077965965,91.0
6337,9758751,2012-01-24,Los Angeles,Apartment,5.1929568508902095,97.0
8168,542182,2012-01-24,Los Angeles,House,6.1092475827643655,93.0
5413,15552357,2012-01-24,Los Angeles,Apartment,4.84418708645859,100.0
5923,17436980,2012-01-24,Los Angeles,House,5.857933154483459,97.0
5151,449764,2012-01-24,Los Angeles,House,5.926926025970412,96.0
20057,19117185,2012-01-24,Venice,House,4.59511985013459,98.0
16447,8440163,2012-01-24,Venice,House,5.808142489980444,96.0
18125,9253827,2012-01-24,Venice,House,4.564348191467836,96.0
4669,12836808,2012-01-25,Los Angeles,House,6.129050210060545,99.0
10160,11317188,2012-01-25,Los Angeles,Apartment,5.3471075307174685,80.0
2044,16085583,2012-01-26,Los Angeles,Apartment,5.521460917862246,95.0
16977,14958577,2012-01-26,North Hollywood,House,4.4067192472642525,100.0
9964,1107540,2012-01-26,Los Angeles,House,5.003946305945459,100.0
12937,16693638,2012-01-27,Los Angeles,Apartment,4.0943445622220995,97.0
8900,5606066,2012-01-27,Los Angeles,House,6.163314804034643,95.0
6027,8383374,2012-01-27,Los Angeles,House,5.5174528964647065,96.0
11164,20671105,2012-01-27,Los Angeles,House,5.556828061699537,96.0
9749,12005318,2012-01-29,Los Angeles,House,4.290459441148391,94.0
4868,16227620,2012-01-29,Los Angeles,House,4.23410650459726,96.0
21841,8668609,2012-01-29,Los Angeles,House,4.276666119016055,92.0
19844,11305383,2012-01-30,Los Angeles,Apartment,3.688879454113936,100.0
12895,13945103,2012-01-30,Los Angeles,Apartment,5.416100402204419,96.0
1759,5104950,2012-01-31,Venice,House,4.4998096703302615,98.0
5870,4232445,2012-01-31,Venice,Apartment,5.1647859739235145,95.0
5577,15179462,2012-01-31,North Hollywood,Apartment,4.0943445622220995,100.0
19779,1405046,2012-01-31,Venice,Loft,5.521460917862246,100.0
17960,17364631,2012-01-31,Los Angeles,House,5.978885764901122,100.0
18870,3185840,2012-01-31,Venice,House,5.926926025970412,100.0
11287,17489254,2012-01-31,Los Angeles,Bungalow,4.007333185232471,95.0
10022,6852731,2012-01-31,Venice,Bed & Breakfast,4.605170185988092,96.0
2303,17234634,2012-01-31,Los Angeles,House,4.672828834461906,100.0
45,20997664,2012-02-01,Los Angeles,House,4.8283137373023015,90.0
8799,7214920,2012-02-01,Malibu,Camper/RV,5.1647859739235145,80.0
17042,21125733,2012-02-01,Los Angeles,Apartment,4.68213122712422,91.0
21123,17992911,2012-02-01,North Hollywood,House,3.912023005428147,97.0
20752,14228589,2012-02-01,Los Angeles,Apartment,4.653960350157523,94.0
17488,12002841,2012-02-01,Los Angeles,Apartment,4.31748811353631,100.0
3376,5251719,2012-02-02,North Hills,Townhouse,4.0943445622220995,100.0
14974,9754009,2012-02-03,Los Angeles,Apartment,4.174387269895637,98.0
17768,19090927,2012-02-03,Los Angeles,Apartment,4.605170185988092,93.0
17332,7953220,2012-02-03,Venice,House,5.298317366548036,87.0
17401,3158364,2012-02-03,Los Angeles,Apartment,4.59511985013459,100.0
730,14499172,2012-02-03,Los Angeles,Apartment,4.442651256490317,91.0
2001,11637325,2012-02-04,Los Angeles,House,3.8918202981106265,100.0
7070,16423876,2012-02-04,Los Angeles,Apartment,5.337538079701318,100.0
7522,12021293,2012-02-04,West Hollywood,House,6.1092475827643655,93.0
11993,17666497,2012-02-05,Pasadena,House,5.991464547107983,100.0
9425,13733766,2012-02-05,Woodland Hills,House,3.688879454113936,97.0
20757,18156088,2012-02-05,Woodland Hills,House,3.610917912644224,97.0
1115,3176180,2012-02-05,Van Nuys,House,4.060443010546419,98.0
545,16552770,2012-02-05,Woodland Hills,House,4.127134385045092,100.0
1418,7809021,2012-02-06,Venice,House,5.521460917862246,95.0
6874,11964117,2012-02-06,Valley Village,House,5.214935757608987,100.0
18871,184764,2012-02-06,Pasadena,Loft,5.247024072160486,100.0
8620,8011960,2012-02-06,Los Angeles,Apartment,4.07753744390572,100.0
17751,20187433,2012-02-06,Los Angeles,Apartment,4.07753744390572,91.0
16318,12282434,2012-02-06,Los Angeles,House,5.0751738152338275,90.0
3513,4800447,2012-02-06,Los Angeles,Apartment,4.07753744390572,96.0
1481,11570517,2012-02-07,Los Angeles,Apartment,4.976733742420574,96.0
3765,275443,2012-02-07,Los Angeles,House,4.174387269895637,99.0
2657,11514023,2012-02-07,Los Angeles,House,4.4998096703302615,100.0
706,16194914,2012-02-07,Glendale,House,5.247024072160486,98.0
399,13018248,2012-02-07,Los Angeles,Apartment,4.174387269895637,100.0
5952,3779790,2012-02-07,Glendale,House,4.4998096703302615,93.0
12649,13033144,2012-02-07,Los Angeles,Apartment,3.6635616461296463,86.0
18251,4993804,2012-02-07,Venice,Apartment,5.105945473900579,97.0
13916,1526280,2012-02-07,Los Angeles,Apartment,4.976733742420574,96.0
12606,12001650,2012-02-07,Los Angeles,House,5.783825182329737,98.0
16182,6363639,2012-02-07,Los Angeles,House,5.5012582105447265,91.0
17041,20180282,2012-02-08,Malibu,Apartment,5.010635294096256,75.0
14432,11143902,2012-02-08,Malibu,House,5.886104031450156,92.0
5988,16770645,2012-02-08,Malibu,Other,4.787491742782046,97.0
16324,1337148,2012-02-08,Malibu,House,5.634789603169249,95.0
7943,4274443,2012-02-08,Malibu,House,5.521460917862246,100.0
19639,13497456,2012-02-08,Malibu,Other,4.59511985013459,100.0
3773,17764793,2012-02-11,Woodland Hills,Villa,4.691347882229144,100.0
21628,9094251,2012-02-13,Pasadena,House,4.02535169073515,95.0
20649,6660461,2012-02-13,Los Angeles,House,4.290459441148391,93.0
5389,19911711,2012-02-14,Los Angeles,Apartment,4.5217885770490405,89.0
11879,20196942,2012-02-14,Playa Del Rey,Townhouse,4.31748811353631,60.0
10239,18272911,2012-02-14,Los Angeles,Apartment,4.584967478670572,90.0
10152,12593801,2012-02-15,Santa Monica,Apartment,5.003946305945459,96.0
337,8868841,2012-02-15,Studio City,House,6.5294188382622265,95.0
2731,3876473,2012-02-15,Los Angeles,Apartment,5.3706380281276624,91.0
2431,20612742,2012-02-15,Santa Monica,Apartment,4.787491742782046,91.0
16394,10437583,2012-02-15,Palos Verdes Peninsula,House,5.991464547107983,99.0
8177,17736661,2012-02-15,Los Angeles,Apartment,5.1647859739235145,91.0
5858,4967,2012-02-15,Venice,Apartment,5.010635294096256,89.0
15138,17367403,2012-02-15,Los Angeles,Apartment,5.105945473900579,92.0
13121,4909080,2012-02-15,Los Angeles,Apartment,5.1647859739235145,91.0
789,17944125,2012-02-15,Los Angeles,Apartment,5.521460917862246,97.0
9215,8987171,2012-02-16,Los Angeles,House,4.700480365792417,97.0
3325,10141258,2012-02-16,Los Angeles,House,5.0751738152338275,100.0
10467,17608647,2012-02-16,Los Angeles,House,3.80666248977032,100.0
19068,18928562,2012-02-16,Los Angeles,Apartment,4.59511985013459,100.0
517,19912332,2012-02-16,Los Angeles,House,3.80666248977032,100.0
13605,17261226,2012-02-16,Los Angeles,House,4.382026634673881,100.0
10473,14236526,2012-02-16,Los Angeles,House,4.564348191467836,100.0
2092,5508599,2012-02-16,Los Angeles,House,5.1298987149230735,91.0
17459,7403927,2012-02-16,Los Angeles,House,4.48863636973214,98.0
19891,729841,2012-02-16,Los Angeles,House,5.2417470150596435,96.0
14207,20440757,2012-02-17,Santa Monica,Apartment,4.59511985013459,98.0
9760,20794628,2012-02-17,Gardena,House,3.6635616461296463,98.0
16902,12191648,2012-02-17,Santa Monica,House,5.991464547107983,98.0
4661,10496558,2012-02-17,West Hollywood,Apartment,4.976733742420574,100.0
12083,3251695,2012-02-18,Los Angeles,Apartment,4.3694478524670215,93.0
9225,16454079,2012-02-18,Studio City,House,5.043425116919247,96.0
4649,1076362,2012-02-18,Los Angeles,Apartment,4.700480365792417,98.0
5700,20090712,2012-02-18,Studio City,House,6.663132695990803,95.0
21928,16555136,2012-02-18,Los Angeles,House,4.691347882229144,90.0
3708,15973366,2012-02-18,Los Angeles,House,4.4067192472642525,90.0
6803,15806592,2012-02-19,El Segundo,House,4.795790545596741,95.0
9161,10527707,2012-02-19,El Segundo,Apartment,4.700480365792417,94.0
18821,4105892,2012-02-19,El Segundo,Apartment,4.8283137373023015,97.0
712,15605948,2012-02-19,Calabasas,House,4.4998096703302615,97.0
15271,16160027,2012-02-19,Los Angeles,Apartment,4.48863636973214,99.0
17588,2543138,2012-02-20,Venice,House,5.1647859739235145,100.0
3132,14217898,2012-02-20,Los Angeles,Apartment,4.174387269895637,83.0
13331,11849763,2012-02-21,Los Angeles,Apartment,5.298317366548036,100.0
17676,12052042,2012-02-21,West Hollywood,Apartment,5.181783550292085,97.0
10034,6747958,2012-02-22,Los Angeles,Loft,4.74493212836325,98.0
20146,19409421,2012-02-22,Los Angeles,Apartment,5.293304824724492,94.0
18004,409582,2012-02-22,Venice,House,6.620073206530356,100.0
6971,15805015,2012-02-23,Los Angeles,House,5.010635294096256,96.0
7183,9737794,2012-02-23,Topanga,House,4.382026634673881,100.0
323,18580921,2012-02-23,Los Angeles,Apartment,4.605170185988092,96.0
5079,485195,2012-02-23,Los Angeles,House,4.48863636973214,100.0
6760,365635,2012-02-23,Los Angeles,House,5.272999558563747,95.0
5925,5113910,2012-02-24,Manhattan Beach,House,4.59511985013459,96.0
17995,15521717,2012-02-24,Hermosa Beach,House,4.653960350157523,98.0
20451,20133443,2012-02-24,Venice,House,6.1092475827643655,93.0
1560,6610244,2012-02-24,Santa Monica,Apartment,4.442651256490317,100.0
6094,10886689,2012-02-24,Venice,Apartment,5.1647859739235145,96.0
3217,16660379,2012-02-24,Los Angeles,House,5.857933154483459,100.0
4828,9837205,2012-02-25,Los Angeles,House,4.430816798843313,98.0
19925,7643428,2012-02-25,Pasadena,House,4.31748811353631,99.0
18324,9415577,2012-02-25,San Pedro,House,5.293304824724492,100.0
4354,12343956,2012-02-25,Montrose,House,5.5012582105447265,94.0
6752,13155817,2012-02-25,Los Angeles,Apartment,4.0943445622220995,100.0
943,7710608,2012-02-26,Los Angeles,House,3.912023005428147,92.0
13207,9024737,2012-02-26,Venice,House,5.187385805840755,95.0
13601,20505903,2012-02-26,Venice,House,5.0751738152338275,99.0
7448,20409993,2012-02-26,Los Angeles,Loft,3.688879454113936,94.0
6354,18342086,2012-02-26,Los Angeles,Apartment,5.0751738152338275,93.0
10537,12814672,2012-02-26,Los Angeles,House,7.0030654587864625,100.0
16997,2563683,2012-02-26,Venice,Other,4.787491742782046,100.0
2546,8457785,2012-02-28,Los Angeles,House,4.74493212836325,100.0
12576,9412913,2012-02-28,Los Angeles,Apartment,4.605170185988092,100.0
21036,2685701,2012-02-29,Los Angeles,House,4.31748811353631,97.0
7346,4500806,2012-02-29,Los Angeles,Apartment,4.859812404361672,100.0
11449,12873986,2012-02-29,Los Angeles,Apartment,4.4998096703302615,100.0
15728,1225060,2012-02-29,Los Angeles,Apartment,4.3694478524670215,96.0
13427,15748789,2012-02-29,Long Beach,Apartment,4.442651256490317,100.0
4553,628078,2012-03-01,Los Angeles,House,4.584967478670572,94.0
8846,12409419,2012-03-01,Long Beach,Apartment,5.5606816310155285,86.0
11831,14487262,2012-03-01,Los Angeles,Apartment,4.3694478524670215,93.0
5904,20466987,2012-03-02,Los Angeles,Condominium,5.231108616854587,100.0
10010,17158427,2012-03-02,Los Angeles,House,4.553876891600541,99.0
19862,2189129,2012-03-03,Los Angeles,Apartment,4.290459441148391,100.0
9139,10840414,2012-03-03,Manhattan Beach,House,5.003946305945459,95.0
12491,18096465,2012-03-03,Sunland,House,3.688879454113936,100.0
7868,8506127,2012-03-04,Venice,House,5.105945473900579,100.0
14425,14321560,2012-03-04,Los Angeles,Apartment,4.584967478670572,90.0
17730,1950428,2012-03-06,Los Angeles,House,4.3694478524670215,90.0
5458,15068710,2012-03-06,Venice,Apartment,5.7651911027848435,100.0
3957,14573347,2012-03-07,Topanga,House,5.978885764901122,100.0
11651,1204755,2012-03-07,Playa Del Rey,House,5.703782474656202,85.0
5825,12812504,2012-03-07,Los Angeles,House,4.543294782270004,99.0
6472,13191929,2012-03-07,Los Angeles,House,5.416100402204419,97.0
19359,18324317,2012-03-07,Los Angeles,Apartment,4.691347882229144,100.0
4018,16395494,2012-03-07,Long Beach,Apartment,3.7841896339182615,96.0
21015,13649140,2012-03-07,Malibu,Guesthouse,5.093750200806762,98.0
14629,11564960,2012-03-07,Venice,House,4.90527477843843,96.0
12209,4931044,2012-03-08,Los Angeles,Bungalow,4.4998096703302615,97.0
1100,14475808,2012-03-08,Redondo Beach,Townhouse,4.605170185988092,98.0
10268,7957154,2012-03-08,Redondo Beach,Townhouse,5.857933154483459,95.0
17750,15783766,2012-03-08,Santa Monica,Apartment,4.653960350157523,95.0
6323,11281523,2012-03-09,Woodland Hills,House,3.9889840465642745,100.0
19340,12113879,2012-03-10,Los Angeles,Apartment,4.59511985013459,95.0
2899,1913441,2012-03-10,Los Angeles,Apartment,4.787491742782046,100.0
15521,2338082,2012-03-11,Los Angeles,Apartment,4.787491742782046,96.0
7162,6212742,2012-03-11,Long Beach,Apartment,4.07753744390572,98.0
15508,3914773,2012-03-11,Los Angeles,House,3.6635616461296463,97.0
1682,13602171,2012-03-12,Los Angeles,Apartment,5.594711379601837,87.0
19087,16931053,2012-03-12,Venice,House,5.1647859739235145,92.0
21404,14138133,2012-03-12,Los Angeles,Apartment,4.74493212836325,87.0
18333,10520537,2012-03-12,Los Angeles,House,5.966146739123692,89.0
11113,18397025,2012-03-12,Los Angeles,Apartment,4.248495242049359,87.0
9694,18551085,2012-03-12,Los Angeles,Townhouse,4.189654742026425,94.0
11492,18228741,2012-03-12,Los Angeles,House,5.293304824724492,87.0
13642,4595569,2012-03-13,Los Angeles,Bungalow,4.4998096703302615,100.0
7150,260698,2012-03-14,Los Angeles,House,4.59511985013459,100.0
8400,19532789,2012-03-15,Los Angeles,Apartment,4.9836066217083355,93.0
19927,7854052,2012-03-15,West Hollywood,House,4.382026634673881,100.0
5777,4499340,2012-03-15,Venice,House,5.991464547107983,90.0
14334,11529020,2012-03-15,Venice,Apartment,4.691347882229144,93.0
4371,15705370,2012-03-15,Venice,Other,4.605170185988092,100.0
19078,2466639,2012-03-16,Los Angeles,Apartment,4.51085950651685,99.0
17266,17268111,2012-03-16,Walnut,House,5.703782474656202,90.0
8939,16691594,2012-03-16,Valencia,Apartment,4.90527477843843,100.0
2476,17473389,2012-03-16,Marina Del Rey,Bed & Breakfast,4.48863636973214,96.0
20629,8723078,2012-03-16,Los Angeles,Apartment,4.653960350157523,100.0
17158,17865806,2012-03-17,Beverly Hills,Apartment,5.416100402204419,80.0
18622,3173116,2012-03-17,Los Angeles,House,5.66988092298052,94.0
15915,11801481,2012-03-17,Topanga,House,5.247024072160486,99.0
11845,17993090,2012-03-18,Santa Monica,Apartment,4.941642422609304,100.0
12433,18242203,2012-03-19,Venice,Bed & Breakfast,4.718498871295094,95.0
4277,16677131,2012-03-19,Los Angeles,House,4.74493212836325,95.0
8174,21137860,2012-03-19,Venice,Bed & Breakfast,4.5217885770490405,96.0
21661,7094262,2012-03-19,Venice,Bed & Breakfast,4.23410650459726,97.0
12860,2236694,2012-03-19,Los Angeles,Loft,4.060443010546419,92.0
19961,15134083,2012-03-19,Los Angeles,House,4.8283137373023015,94.0
6495,5691265,2012-03-19,Los Angeles,Loft,4.700480365792417,100.0
14073,5512776,2012-03-19,Venice,House,6.214608098422191,100.0
20899,16986063,2012-03-20,Los Angeles,House,4.442651256490317,99.0
4533,17715225,2012-03-20,West Hollywood,House,6.876264611890766,100.0
3789,17299935,2012-03-20,West Hollywood,House,7.1693500166706015,98.0
9819,10719657,2012-03-21,Long Beach,Apartment,4.605170185988092,100.0
11463,8045552,2012-03-21,Los Angeles,House,4.174387269895637,100.0
12158,13823753,2012-03-21,Venice,House,6.214608098422191,97.0
2119,15174084,2012-03-21,Burbank,House,4.74493212836325,97.0
791,16394456,2012-03-21,Los Angeles,Apartment,4.787491742782046,98.0
6564,13077370,2012-03-21,Venice,House,5.676753802268282,98.0
