,id,price,city_y,zip,latitude,longitude,neighbourhood,review_scores_rating
6262,11499878,300.0,Arcadia,91006,34.11568567,-118.02595409999999,Arcadia,92.0
6263,9386847,190.0,Los Angeles,90036,34.06588372,-118.34918789999999,Mid-Wilshire,90.0
6264,21042188,23.0,Azusa,91702,34.12879066,-117.9175587,Azusa,100.0
6265,18293262,250.0,Redondo Beach,90277,33.84508576,-118.3904318,Redondo Beach,80.0
6266,15536769,225.0,Los Angeles,90026,34.09149054,-118.2524571,Echo Park,99.0
6267,1147754,259.0,Los Angeles,90036,34.06918331,-118.35799650000001,Mid-Wilshire,96.0
6268,9660751,125.0,Venice,90291,33.98881724,-118.4750358,Venice,
6269,6953066,895.0,Rancho Palos Verdes,90275,33.73726036,-118.3976082,Rancho Palos Verdes,
6270,13891088,75.0,Calabasas,91302,34.13145798,-118.7062814,,
6271,13058888,129.0,Los Angeles,90077,34.09175468,-118.4375606,,97.0
6272,16892955,55.0,Los Angeles,90066,34.00799663,-118.4285706,Mar Vista,
6273,15370440,134.0,Marina Del Rey,90292,33.98713841,-118.44744809999999,Venice,
6274,15218699,69.0,Los Angeles,90005,34.05818213,-118.3057972,,92.0
6275,4597300,60.0,Montebello,90640,34.03940977,-118.086633,,96.0
6276,319724,100.0,Beverly Hills,90211,34.05132317,-118.38804920000001,South Robertson,
6277,14783613,80.0,Los Angeles,90012,34.06136317,-118.24651370000001,,
6278,15040685,99.0,Monterey Park,91755,34.05389019,-118.11023229999999,,94.0
6279,6561427,75.0,Los Angeles,90057,34.05197829,-118.27561940000001,,
6280,6404515,100.0,Los Angeles,90027,34.09962038,-118.30336489999999,,80.0
6281,12882141,1599.99,Encino,91316,34.14399592,-118.5266502,Encino,
6282,7343512,238.0,Los Angeles,90026,34.0816446,-118.2516728,Echo Park,100.0
6283,16738823,74.0,Los Angeles,90029,34.09479006,-118.3362792,Hollywood,
6284,20055311,135.0,Los Angeles,90032,34.08506886,-118.189365,Lincoln Heights,97.0
6285,4644788,22.0,Canoga Park,91304,34.2248054,-118.5987959,Canoga Park,67.0
6286,1925956,86.0,Long Beach,90814,33.76895803,-118.1614875,Long Beach,98.0
6287,9064211,139.0,Los Angeles,90038,34.09372939,-118.3353938,Hollywood,100.0
6288,4579780,80.0,Los Angeles,90065,34.10134447,-118.227043,Mount Washington,100.0
6289,18269285,535.0,Los Angeles,90005,34.05606024,-118.3041587,,98.0
6290,15981898,165.0,Whittier,90603,33.94796844,-117.9954945,Whittier,
6291,14841777,54.0,Los Angeles,90019,34.04590357,-118.3408124,,97.0
6292,2105971,80.0,Los Angeles,90006,34.05387027,-118.29701270000001,Mid-Wilshire,95.0
6293,14805984,17.0,Los Angeles,90026,34.07904376,-118.2790045,Silver Lake,95.0
6294,19291110,199.0,Marina Del Rey,90292,33.98041634,-118.4642994,Marina Del Rey,95.0
6295,1198430,85.0,Pasadena,91104,34.1701362,-118.114181,,99.0
6296,11974572,1949.99,Los Angeles,90077,34.13216442,-118.4482212,Sherman Oaks,
6297,7619082,309.0,Woodland Hills,91364,34.16336395,-118.5953004,Woodland Hills/Warner Center,
6298,14074884,150.0,Torrance,90501,33.83460794,-118.3233872,Torrance,100.0
6299,13575001,65.0,Los Angeles,90046,34.10185301,-118.35511070000001,Hollywood,
6300,17295495,80.0,Los Angeles,90046,34.10355395,-118.3497007,Hollywood Hills,
6301,14407767,71.0,Los Angeles,90065,34.1076283,-118.233007,,91.0
6302,18993379,28.0,Azusa,91702,34.14652345,-117.91305559999999,Azusa,
6303,4951639,75.0,Beverly Hills,90212,34.05994249,-118.39107050000001,Beverly Hills,
6304,13787219,151.0,Los Angeles,90068,34.12431841,-118.31840929999998,Hollywood Hills,100.0
6305,10123617,200.0,Studio City,91604,34.15678713,-118.4073159,Studio City,100.0
6306,20956017,80.0,Los Angeles,90063,34.04982697,-118.1892075,East Los Angeles,96.0
6307,10784650,42.0,Los Angeles,90063,34.04739204,-118.19710309999999,Boyle Heights,94.0
6308,6600205,85.0,Manhattan Beach,90266,33.87707775,-118.3811027,Manhattan Beach,100.0
6309,358767,70.0,North Hollywood,91601,34.15923111,-118.3681221,North Hollywood,
6310,2958412,110.0,Los Angeles,90019,34.05455579,-118.36348840000001,Mid-Wilshire,99.0
6311,16946246,15.0,Los Angeles,90006,34.04396735,-118.28900220000001,Mid-City,89.0
6312,10341284,85.0,Santa Monica,90404,34.03373849,-118.46545790000002,,85.0
6313,16755267,400.0,Walnut,91789,34.026039399999995,-117.86307659999999,,80.0
6314,14427529,119.0,Marina Del Rey,90292,33.97857985,-118.4642726,,90.0
6315,17027754,50.0,Rowland Heights,91748,33.99027146,-117.9184867,,100.0
6316,13750731,136.0,Van Nuys,91406,34.20069466,-118.4722335,,91.0
6317,2953058,120.0,San Gabriel,91776,34.10022749,-118.09245849999999,San Gabriel,92.0
6318,269371,45.0,San Gabriel,91776,34.08767913,-118.0880122,San Gabriel,
6319,18448198,50.0,Los Angeles,90048,34.07271637,-118.37242250000001,Mid-Wilshire,
6320,9824682,25.0,Monterey Park,91754,34.06106209,-118.13081389999999,Monterey Park,90.0
6321,13684319,200.0,Topanga,90290,34.11489065,-118.58090490000001,Topanga,100.0
6322,13898959,125.0,Los Angeles,90026,34.08177329,-118.2734727,Silver Lake,100.0
6323,11281523,54.0,Woodland Hills,91364,34.15048047,-118.5932581,Woodland Hills/Warner Center,100.0
6324,12149510,62.0,Los Angeles,90038,34.09421121,-118.32165230000001,Hollywood,100.0
6325,12811229,85.0,Beverly Hills,90212,34.06008006,-118.40177460000001,Beverly Hills,
6326,7501154,110.0,Santa Monica,90404,34.03129423,-118.4766899,Santa Monica,93.0
6327,16509087,450.0,Los Angeles,90046,34.11625526,-118.3814673,Laurel Canyon,92.0
6328,12274597,200.0,West Hollywood,90069,34.09154047,-118.37463559999999,West Hollywood,
6329,19623990,129.0,Los Angeles,90039,34.1128784,-118.2594514,Atwater Village,99.0
6330,8470281,17.0,San Gabriel,91776,34.08377975,-118.09471840000002,,95.0
6331,2540147,80.0,Sherman Oaks,91423,34.14366551,-118.4369259,Sherman Oaks,
6332,18616809,59.0,Los Angeles,90034,34.04340213,-118.3820953,South Robertson,80.0
6333,16359931,79.0,Los Angeles,90065,34.10448889,-118.2308773,Mount Washington,96.0
6334,13605065,115.0,Los Angeles,90029,34.08994588,-118.3075445,Hollywood,83.0
6335,7221598,185.0,Los Angeles,90049,34.04431969,-118.46957990000001,Brentwood,100.0
6336,2446485,45.0,Los Angeles,90007,34.03338207,-118.2865717,West Adams,90.0
6337,9758751,180.0,Los Angeles,90026,34.08688203,-118.2704047,Silver Lake,97.0
6338,10414783,69.0,Santa Monica,90404,34.02785699,-118.4785761,Santa Monica,100.0
6339,16837405,90.0,Los Angeles,90036,34.06790194,-118.351378,Mid-Wilshire,100.0
6340,18112836,96.0,Pacific Palisades,90272,34.05178475,-118.5224775,Pacific Palisades,99.0
6341,13432336,45.0,Los Angeles,90025,34.04755455,-118.4615791,West Los Angeles,97.0
6342,15343612,135.0,Van Nuys,91401,34.18522103,-118.44380100000001,,94.0
6343,11023980,180.0,West Hollywood,90069,34.08854309,-118.37622379999999,,87.0
6344,14783949,79.0,Los Angeles,90026,34.07078335,-118.25005290000001,Echo Park,100.0
6345,6425071,125.0,Valley Village,91607,34.17721865,-118.39393970000002,North Hollywood,90.0
6346,13449011,70.0,Glendale,91201,34.16609045,-118.28326969999999,Glendale,100.0
6347,58467,26.0,Pomona,91766,34.05248921,-117.747229,,97.0
6348,2454957,450.0,Los Angeles,90048,34.07350479,-118.38081729999999,West Hollywood,91.0
6349,1298276,50.0,Long Beach,90804,33.78581642,-118.14334879999998,Long Beach,90.0
6350,18432454,100.0,Los Angeles,90027,34.10968222,-118.2947439,,100.0
6351,18414471,145.0,Santa Monica,90401,34.00908246,-118.4903264,,90.0
6352,20033730,69.0,North Hollywood,91605,34.21331324,-118.3901915,North Hollywood,95.0
6353,16200038,375.0,Los Angeles,90068,34.11410874,-118.3137365,Hollywood Hills,95.0
6354,18342086,160.0,Los Angeles,90046,34.08663679,-118.36142009999999,West Hollywood,93.0
6355,17255213,110.0,Los Angeles,90041,34.13496707,-118.1948203,,100.0
6356,14570979,109.0,Los Angeles,90027,34.095397999999996,-118.3012547,East Hollywood,92.0
6357,5173709,65.0,Los Angeles,90068,34.11775204,-118.32111529999999,Hollywood Hills,100.0
6358,9216587,180.0,Los Angeles,90048,34.07172685,-118.36836809999998,Mid-Wilshire,80.0
6359,7517614,75.0,Los Angeles,90004,34.07209367,-118.286973,Mid-Wilshire,80.0
6360,17680498,350.0,Los Angeles,90077,34.09393269,-118.4418142,Bel Air/Beverly Crest,
6361,13682689,105.0,Topanga,90290,34.10523008,-118.6277092,Topanga,99.0
6362,15434787,75.0,North Hollywood,91601,34.16200244,-118.37093780000001,North Hollywood,91.0
6363,17416583,100.0,Long Beach,90802,33.77235873,-118.1970395,Long Beach,96.0
6364,14138706,64.0,Santa Monica,90404,34.03364455,-118.46673770000001,Santa Monica,90.0
6365,9331214,300.0,Tarzana,91356,34.15946965,-118.5536328,Tarzana,
6366,18925067,175.0,Los Angeles,90024,34.05488716,-118.44365230000001,Westwood,90.0
6367,8326389,25.0,Los Angeles,90019,34.05364247,-118.31698689999999,,100.0
6368,1913043,57.0,North Hollywood,91602,34.1496307,-118.3879978,Studio City,96.0
6369,7245977,69.0,Los Angeles,90033,34.03989823,-118.2149442,Boyle Heights,
6370,9802131,30.0,Los Angeles,90036,34.06716053,-118.3483096,Mid-Wilshire,100.0
6371,9698056,27.0,Rowland Heights,91748,33.97226113,-117.89402959999998,,90.0
6372,17776104,100.0,Valley Village,91607,34.15908415,-118.4084748,,
6373,16860546,121.0,Los Angeles,90046,34.09766497,-118.35585970000001,Hollywood,98.0
6374,11276602,150.0,Lancaster,93534,34.709306700000006,-118.1659997,,
6375,7688481,120.0,Venice,90291,33.98666862,-118.46875619999999,Venice,98.0
6376,6165516,45.0,Los Angeles,90046,34.09995237,-118.3467509,Hollywood,
6377,18255194,175.0,Los Angeles,90045,33.96643585,-118.41341100000001,,97.0
6378,21090350,1199.99,Pacific Palisades,90272,34.04560733,-118.5469144,,
6379,13379560,165.0,Los Angeles,90004,34.06930294,-118.2980375,Mid-Wilshire,
6380,1853572,60.0,Los Angeles,90019,34.05533898,-118.32252790000001,Mid-Wilshire,93.0
6381,18314877,70.0,Los Angeles,90020,34.06839051,-118.294953,,100.0
6382,14452500,349.0,Agoura Hills,91301,34.1505623,-118.7899061,,
6383,4606675,59.0,Long Beach,90804,33.78086829,-118.1512553,Long Beach,95.0
6384,14199061,55.0,Santa Monica,90403,34.0341236,-118.4810487,,
6385,6020237,105.0,Beverly Hills,90210,34.11636971,-118.43213770000001,Bel Air/Beverly Crest,98.0
6386,14555866,45.0,Los Angeles,90065,34.10144316,-118.2287659,Mount Washington,93.0
6387,11660192,150.0,Los Angeles,90066,34.00265468,-118.4454626,Mar Vista,100.0
6388,15476718,45.0,Los Angeles,90042,34.11566164,-118.185589,Highland Park,96.0
6389,11547077,175.0,Los Angeles,90019,34.043657200000006,-118.3155953,Mid-City,100.0
6390,18096795,76.0,Los Angeles,90027,34.1092786,-118.27225929999999,Los Feliz,87.0
6391,18674775,750.0,Malibu,90265,34.02640945,-118.76524350000001,Malibu,
6392,843499,325.0,Los Angeles,90066,33.99071359,-118.44068899999999,Del Rey,
6393,15638567,535.0,Los Angeles,90066,34.00488888,-118.4342879,Mar Vista,92.0
6394,3488763,100.0,Los Angeles,90020,34.06563493,-118.30737090000001,Mid-Wilshire,100.0
6395,6712434,500.0,Malibu,90265,34.03667569,-118.6505045,Malibu,
6396,15043805,100.0,Los Angeles,90027,34.10389717,-118.30351470000001,Hollywood,
6397,2569359,60.0,Los Angeles,90006,34.05181843,-118.28798390000001,,80.0
6398,4645831,250.0,Los Angeles,90029,34.09215017,-118.28264340000001,Hollywood,
6399,7358905,409.0,Beverly Hills,90210,34.08842595,-118.38991920000001,Beverly Hills,93.0
6400,9062564,175.0,Playa Vista,90094,33.96944149,-118.4277131,Westchester/Playa Del Rey,
6401,17346072,89.0,Glendora,91741,34.15114684,-117.881657,Glendora,100.0
6402,12538477,30.0,Los Angeles,90066,34.00920221,-118.4234986,Mar Vista,
6403,4694936,42.0,Rowland Heights,91748,33.97829366,-117.8964054,,96.0
6404,17500913,113.0,Los Angeles,90028,34.1013451,-118.31983490000002,Hollywood,95.0
6405,7901557,150.0,Los Angeles,90029,34.09471187,-118.276703,Silver Lake,96.0
6406,21010664,179.0,Los Angeles,90038,34.09518747,-118.33535049999999,Hollywood,95.0
6407,114203,30.0,Los Angeles,90006,34.05337708,-118.27646659999999,Westlake,
6408,18180417,168.0,Los Angeles,90028,34.10050166,-118.34275120000001,Hollywood,80.0
6409,12434953,94.0,Sherman Oaks,91403,34.15053969,-118.46320349999999,Sherman Oaks,100.0
6410,14357248,100.0,Santa Monica,90405,34.00664691,-118.48766640000001,,100.0
6411,18288595,38.0,Cerritos,90703,33.85030799,-118.0762872,Cerritos,98.0
6412,1004578,200.0,Los Angeles,90035,34.05486107,-118.38592040000002,South Robertson,96.0
6413,6747308,129.0,Los Angeles,90066,33.98063909,-118.41135,Del Rey,92.0
6414,16018937,149.0,Arcadia,91007,34.12545871,-118.0631503,,
6415,2089273,105.0,Los Angeles,90038,34.09192505,-118.34286029999998,West Hollywood,95.0
6416,19064565,16.0,Pomona,91766,34.05297993,-117.7381397,,71.0
6417,9155021,250.0,Marina Del Rey,90292,33.98355262,-118.45908440000001,Marina Del Rey,84.0
6418,1683677,200.0,Los Angeles,90024,34.06375491,-118.45234199999999,Westwood,
6419,16609266,114.0,Los Angeles,90068,34.12436741,-118.34425870000001,Cahuenga Pass,100.0
6420,20999485,214.0,Glendale,91204,34.14414168,-118.2615057,Glendale,97.0
6421,18179852,245.0,Culver City,90232,34.00957618,-118.4095753,Culver City,96.0
6422,2521670,125.0,Los Angeles,90021,34.02867869,-118.22988490000002,Downtown,95.0
6423,12539320,139.0,Los Angeles,90019,34.044621500000005,-118.3095852,Mid-City,100.0
6424,9546039,120.0,Studio City,91604,34.14246716,-118.3923071,Studio City,100.0
6425,9737406,125.0,Los Angeles,90066,34.004602500000004,-118.4374219,Mar Vista,98.0
6426,15102111,70.0,West Hollywood,90069,34.08732635,-118.3720994,West Hollywood,100.0
6427,17990823,76.0,Los Angeles,90034,34.03548439,-118.37082679999999,,86.0
6428,20786761,309.0,Marina Del Rey,90292,33.97460828,-118.45724550000001,Marina Del Rey,
6429,1982258,449.0,Lancaster,93535,34.68968579,-117.8381199,,
6430,17318207,93.0,Los Angeles,90024,34.05716894,-118.44114760000001,Westwood,94.0
6431,14548579,88.0,Los Angeles,90046,34.08478661,-118.3620876,,100.0
6432,5679938,170.0,Los Angeles,90028,34.09935343,-118.33350779999999,Hollywood,90.0
6433,2668311,150.0,Los Angeles,90038,34.09232083,-118.33319209999999,Hollywood,97.0
6434,17073997,85.0,Los Angeles,90038,34.08873187,-118.3232815,Hollywood,100.0
6435,6475031,89.0,Los Angeles,90036,34.06845839,-118.348294,,
6436,17080066,100.0,San Pedro,90731,33.73064119,-118.30057520000001,San Pedro,99.0
6437,732397,85.0,Los Angeles,90018,34.03830288,-118.32563789999999,Mid-City,
6438,8389302,250.0,Venice,90291,33.99461594,-118.4626957,Venice,96.0
6439,10550470,15.0,Los Angeles,90006,34.04459978,-118.27607079999999,Westlake,80.0
6440,7843320,290.0,Los Angeles,90028,34.1047279,-118.33122079999998,Hollywood,91.0
6441,21139451,80.0,Los Angeles,90035,34.05823068,-118.37703799999998,South Robertson,99.0
6442,634310,114.0,Los Angeles,90048,34.07688474,-118.3669994,Mid-Wilshire,88.0
6443,12453908,189.0,Venice,90291,33.9801845,-118.4674452,Venice,94.0
6444,2663243,95.0,Los Angeles,90041,34.14522686,-118.1981436,Eagle Rock,95.0
6445,19139196,54.0,Los Angeles,90029,34.08551184,-118.28743270000001,East Hollywood,
6446,14370503,120.0,Los Angeles,90046,34.10825854,-118.36400559999998,Hollywood Hills,
6447,18545374,108.0,Los Angeles,90046,34.10290991,-118.36001440000001,Hollywood Hills,
6448,6792417,100.0,Marina Del Rey,90292,33.98949791,-118.44607859999998,Venice,100.0
6449,19927772,189.0,Los Angeles,90046,34.09989644,-118.34555549999999,,80.0
6450,2127823,90.0,Los Angeles,90046,34.10248924,-118.3492547,Hollywood,
6451,13669613,150.0,Los Angeles,90038,34.08399029,-118.3254364,Hollywood,
6452,5924743,80.0,Los Angeles,90035,34.05127696,-118.3692112,,
6453,6589907,160.0,Canyon Country,91387,34.41288599,-118.44189009999998,,88.0
6454,1256778,125.0,Los Angeles,90035,34.04852957,-118.3812307,,88.0
6455,15731983,100.0,Van Nuys,91401,34.16874909,-118.4448487,Sherman Oaks,
6456,14805288,189.0,Venice,90291,33.98103594,-118.4651267,Venice,91.0
6457,13116327,165.0,Los Angeles,90036,34.07942848,-118.35467990000001,Mid-Wilshire,89.0
6458,1721109,125.0,Manhattan Beach,90266,33.89036707,-118.41329520000001,,
6459,14369923,119.0,Los Angeles,90028,34.10221562,-118.34109409999999,,93.0
6460,3272778,53.0,Los Angeles,90016,34.02609989,-118.3729633,,94.0
6461,8627596,450.0,Venice,90291,33.99408285,-118.47807949999999,Venice,100.0
6462,17699602,139.0,Valley Village,91607,34.17133306,-118.41202690000001,Valley Village,100.0
6463,14277280,99.0,Long Beach,90806,33.8046198,-118.19664540000001,,89.0
6464,14632608,83.0,Los Angeles,90046,34.08585916,-118.354372,West Hollywood,90.0
6465,20567804,180.0,Marina Del Rey,90292,33.98702222,-118.4530963,Venice,
6466,1656336,51.0,Los Angeles,90033,34.05760793,-118.1995541,,98.0
6467,9393134,99.0,Los Angeles,90046,34.09963811,-118.3493594,Hollywood,93.0
6468,8084550,400.0,Malibu,90265,34.03930397,-118.6715703,Malibu,100.0
6469,14748297,80.0,Los Angeles,90034,34.042953499999996,-118.38247609999999,,
6470,17403928,109.0,Lawndale,90260,33.883631799999996,-118.3622322,Redondo Beach,88.0
6471,481413,149.0,Los Angeles,90026,34.09008256,-118.26862,Silver Lake,91.0
6472,13191929,225.0,Los Angeles,90045,33.96404483,-118.3823879,Westchester/Playa Del Rey,97.0
6473,664206,50.0,La Mirada,90638,33.91337343,-118.03632409999999,La Mirada,97.0
6474,9040214,250.0,Glendale,91207,34.16381608,-118.2446555,,100.0
6475,13893197,149.0,Los Angeles,90046,34.09605905,-118.3605246,Hollywood,
6476,11714338,19.0,San Gabriel,91776,34.08294197,-118.09634779999999,,60.0
6477,16141887,29.0,Los Angeles,90046,34.09888439,-118.3456747,Hollywood,92.0
6478,16570610,79.0,Los Angeles,90025,34.04925991,-118.4602487,West Los Angeles,99.0
6479,9183154,200.0,Los Angeles,90068,34.11287004,-118.3230063,Hollywood Hills,
6480,14869440,169.0,Los Angeles,90042,34.11294456,-118.1967102,Highland Park,80.0
6481,5892794,90.0,Studio City,91604,34.14688201,-118.41749320000001,,
6482,543730,250.0,Los Angeles,90035,34.04453094,-118.37592340000002,Mid-Wilshire,99.0
6483,20780877,33.0,Los Angeles,90034,34.01846252,-118.41429939999999,Palms,91.0
6484,19347173,38.0,Pasadena,91107,34.16551768,-118.09356559999999,Pasadena,80.0
6485,11417739,147.0,Los Angeles,90028,34.10606887,-118.3323274,,
6486,14027756,120.0,Los Angeles,90049,34.05445718,-118.46630719999999,,
6487,15771536,69.0,Los Angeles,90008,34.00583166,-118.3268791,South LA,91.0
6488,12366762,42.0,Los Angeles,90034,34.03692383,-118.38163519999999,South Robertson,94.0
6489,19270209,195.0,Los Angeles,90027,34.10752005,-118.2855215,Los Feliz,98.0
6490,5173986,65.0,Los Angeles,90048,34.08062044,-118.3813538,West Hollywood,97.0
6491,17996820,125.0,Los Angeles,90038,34.09438394,-118.330091,Hollywood,97.0
6492,260451,53.0,Los Angeles,90006,34.04079367,-118.30837450000001,Mid-City,94.0
6493,20541715,181.0,Calabasas,91302,34.08117008,-118.6463716,Topanga,
6494,20844601,109.0,Los Angeles,90028,34.10414441,-118.33498270000001,Hollywood,89.0
6495,5691265,110.0,Los Angeles,90013,34.04716186,-118.24671529999999,,100.0
6496,16942171,135.0,Los Angeles,90024,34.05308731,-118.44287,Westwood,92.0
6497,7050731,49.0,La Verne,91750,34.09721696,-117.7583466,,95.0
6498,15772122,59.0,Sun Valley,91352,34.25119164,-118.36364270000001,,
6499,18037723,80.0,Los Angeles,90028,34.10437371,-118.3281129,Hollywood,98.0
6500,17494062,200.0,Marina Del Rey,90292,33.97968007,-118.4618326,,70.0
6501,375882,99.0,Los Angeles,90027,34.11494323,-118.30136979999999,Hollywood Hills,
6502,18036484,35.0,North Hollywood,91606,34.17999818,-118.3771686,North Hollywood,
6503,21040500,135.0,Redondo Beach,90277,33.83731707,-118.3814372,Redondo Beach,60.0
6504,4961949,119.0,Playa Del Rey,90293,33.95775997,-118.4389874,Westchester/Playa Del Rey,90.0
